step,train_total,train_sup,train_adv,train_unsup,train_disc,val_loss,val_token_acc,pseudo_chunks,pseudo_notes
2900,1.723923,1.723923,0.000000,0.000000,0.000000,,,0,0
2950,1.717939,1.717939,0.000000,0.000000,0.000000,,,0,0
3000,1.689051,1.689051,0.000000,0.000000,0.000000,,,0,0
3050,1.741487,1.741487,0.000000,0.000000,0.000000,,,0,0
3100,1.697378,1.697378,0.000000,0.000000,0.000000,,,0,0
3150,1.580424,1.580424,0.000000,0.000000,0.000000,,,0,0
3200,1.606732,1.606732,0.000000,0.000000,0.000000,,,0,0
3250,1.614581,1.614581,0.000000,0.000000,0.000000,,,0,0
3300,1.589675,1.589675,0.000000,0.000000,0.000000,,,0,0
3350,1.541364,1.541364,0.000000,0.000000,0.000000,,,0,0
3400,1.541081,1.541081,0.000000,0.000000,0.000000,,,0,0
3450,1.532477,1.532477,0.000000,0.000000,0.000000,,,0,0
3500,1.555437,1.555437,0.000000,0.000000,0.000000,,,0,0
3550,1.496194,1.496194,0.000000,0.000000,0.000000,,,0,0
3600,1.509947,1.509947,0.000000,0.000000,0.000000,,,0,0
3650,1.480252,1.480252,0.000000,0.000000,0.000000,,,0,0
3700,1.442223,1.442223,0.000000,0.000000,0.000000,,,0,0
3750,1.441825,1.441825,0.000000,0.000000,0.000000,,,0,0
3800,1.449045,1.449045,0.000000,0.000000,0.000000,,,0,0
3850,1.402473,1.402473,0.000000,0.000000,0.000000,,,0,0
3900,1.388015,1.388015,0.000000,0.000000,0.000000,,,0,0
3950,1.380697,1.380697,0.000000,0.000000,0.000000,,,0,0
4000,1.398301,1.398301,0.000000,0.000000,0.000000,,,0,0
4000,,,,,,2.764040,0.000000,,
4050,1.375780,1.375780,0.000000,0.000000,0.000000,,,0,0
4100,1.373666,1.373666,0.000000,0.000000,0.000000,,,0,0
4150,1.338549,1.338549,0.000000,0.000000,0.000000,,,0,0
4200,1.405014,1.405014,0.000000,0.000000,0.000000,,,0,0
4250,1.337715,1.337715,0.000000,0.000000,0.000000,,,0,0
4300,1.354899,1.354899,0.000000,0.000000,0.000000,,,0,0
4350,1.276546,1.276546,0.000000,0.000000,0.000000,,,0,0
4400,1.278445,1.278445,0.000000,0.000000,0.000000,,,0,0
4450,1.321874,1.321874,0.000000,0.000000,0.000000,,,0,0
4500,1.289022,1.289022,0.000000,0.000000,0.000000,,,0,0
4550,1.272309,1.272309,0.000000,0.000000,0.000000,,,0,0
4600,1.262065,1.262065,0.000000,0.000000,0.000000,,,0,0
4650,1.275233,1.275233,0.000000,0.000000,0.000000,,,0,0
4700,1.254043,1.254043,0.000000,0.000000,0.000000,,,0,0
4750,1.232308,1.232308,0.000000,0.000000,0.000000,,,0,0
4800,1.281384,1.281384,0.000000,0.000000,0.000000,,,0,0
4850,1.222628,1.222628,0.000000,0.000000,0.000000,,,0,0
4900,1.203546,1.203546,0.000000,0.000000,0.000000,,,0,0
4950,1.224641,1.224641,0.000000,0.000000,0.000000,,,0,0
5000,1.186863,1.186863,0.000000,0.000000,0.000000,,,0,0
5050,1.233465,1.233465,0.000000,0.000000,0.000000,,,0,0
5100,1.160361,1.160361,0.000000,0.000000,0.000000,,,0,0
5150,1.219457,1.219457,0.000000,0.000000,0.000000,,,0,0
5200,1.141554,1.141554,0.000000,0.000000,0.000000,,,0,0
5250,1.162075,1.162075,0.000000,0.000000,0.000000,,,0,0
5300,1.149815,1.149815,0.000000,0.000000,0.000000,,,0,0
5350,1.156116,1.156116,0.000000,0.000000,0.000000,,,0,0
5400,1.145964,1.145964,0.000000,0.000000,0.000000,,,0,0
5450,1.164074,1.164074,0.000000,0.000000,0.000000,,,0,0
5500,1.133024,1.133024,0.000000,0.000000,0.000000,,,0,0
5550,1.132827,1.132827,0.000000,0.000000,0.000000,,,0,0
5600,1.089910,1.089910,0.000000,0.000000,0.000000,,,0,0
5650,1.104207,1.104207,0.000000,0.000000,0.000000,,,0,0
5700,1.102907,1.102907,0.000000,0.000000,0.000000,,,0,0
5750,1.110711,1.110711,0.000000,0.000000,0.000000,,,0,0
5800,1.096654,1.096654,0.000000,0.000000,0.000000,,,0,0
5850,1.104982,1.104982,0.000000,0.000000,0.000000,,,0,0
5900,1.095942,1.095942,0.000000,0.000000,0.000000,,,0,0
5950,1.087700,1.087700,0.000000,0.000000,0.000000,,,0,0
6000,1.032384,1.032384,0.000000,0.000000,0.000000,,,0,0
6000,,,,,,2.785804,0.000000,,
6050,1.112140,1.112140,0.000000,0.000000,0.000000,,,0,0
6100,1.038854,1.038854,0.000000,0.000000,0.000000,,,0,0
6150,1.051926,1.051926,0.000000,0.000000,0.000000,,,0,0
6200,1.008680,1.008680,0.000000,0.000000,0.000000,,,0,0
6250,1.073270,1.073270,0.000000,0.000000,0.000000,,,0,0
6300,1.046133,1.046133,0.000000,0.000000,0.000000,,,0,0
6350,1.069858,1.069858,0.000000,0.000000,0.000000,,,0,0
6400,1.062949,1.062949,0.000000,0.000000,0.000000,,,0,0
6450,1.062125,1.062125,0.000000,0.000000,0.000000,,,0,0
6500,1.031342,1.031342,0.000000,0.000000,0.000000,,,0,0
6550,1.025055,1.025055,0.000000,0.000000,0.000000,,,0,0
6600,0.999672,0.999672,0.000000,0.000000,0.000000,,,0,0
6650,1.028590,1.028590,0.000000,0.000000,0.000000,,,0,0
6700,1.023923,1.023923,0.000000,0.000000,0.000000,,,0,0
6750,1.001112,1.001112,0.000000,0.000000,0.000000,,,0,0
6800,1.013853,1.013853,0.000000,0.000000,0.000000,,,0,0
6850,0.985719,0.985719,0.000000,0.000000,0.000000,,,0,0
6900,0.981851,0.981851,0.000000,0.000000,0.000000,,,0,0
6950,1.009009,1.009009,0.000000,0.000000,0.000000,,,0,0
7000,0.970267,0.970267,0.000000,0.000000,0.000000,,,0,0
7050,1.015010,1.015010,0.000000,0.000000,0.000000,,,0,0
7100,0.980485,0.980485,0.000000,0.000000,0.000000,,,0,0
7150,0.967022,0.967022,0.000000,0.000000,0.000000,,,0,0
7200,0.937169,0.937169,0.000000,0.000000,0.000000,,,0,0
7250,0.985009,0.985009,0.000000,0.000000,0.000000,,,0,0
7300,0.965707,0.965707,0.000000,0.000000,0.000000,,,0,0
7350,0.936763,0.936763,0.000000,0.000000,0.000000,,,0,0
7400,0.988173,0.988173,0.000000,0.000000,0.000000,,,0,0
7450,0.950702,0.950702,0.000000,0.000000,0.000000,,,0,0
7500,0.919831,0.919831,0.000000,0.000000,0.000000,,,0,0
7550,0.921440,0.921440,0.000000,0.000000,0.000000,,,0,0
7600,0.948655,0.948655,0.000000,0.000000,0.000000,,,0,0
7650,0.928973,0.928973,0.000000,0.000000,0.000000,,,0,0
7700,0.944982,0.944982,0.000000,0.000000,0.000000,,,0,0
7750,0.919867,0.919867,0.000000,0.000000,0.000000,,,0,0
7800,0.942295,0.942295,0.000000,0.000000,0.000000,,,0,0
7850,0.908333,0.908333,0.000000,0.000000,0.000000,,,0,0
7900,0.895434,0.895434,0.000000,0.000000,0.000000,,,0,0
7950,0.914487,0.914487,0.000000,0.000000,0.000000,,,0,0
8000,0.908574,0.908574,0.000000,0.000000,0.000000,,,0,0
8000,,,,,,2.840980,0.000000,,
8050,0.890098,0.890098,0.000000,0.000000,0.000000,,,0,0
8100,0.928518,0.928518,0.000000,0.000000,0.000000,,,0,0
8150,0.883749,0.883749,0.000000,0.000000,0.000000,,,0,0
8200,0.904121,0.904121,0.000000,0.000000,0.000000,,,0,0
8250,0.922494,0.922494,0.000000,0.000000,0.000000,,,0,0
8300,0.910082,0.910082,0.000000,0.000000,0.000000,,,0,0
8350,0.911867,0.911867,0.000000,0.000000,0.000000,,,0,0
8400,0.896048,0.896048,0.000000,0.000000,0.000000,,,0,0
8450,0.891105,0.891105,0.000000,0.000000,0.000000,,,0,0
8500,0.882392,0.882392,0.000000,0.000000,0.000000,,,0,0
8550,0.865965,0.865965,0.000000,0.000000,0.000000,,,0,0
8600,0.851881,0.851881,0.000000,0.000000,0.000000,,,0,0
8650,0.862820,0.862820,0.000000,0.000000,0.000000,,,0,0
8700,0.850298,0.850298,0.000000,0.000000,0.000000,,,0,0
8750,0.866243,0.866243,0.000000,0.000000,0.000000,,,0,0
8800,0.857238,0.857238,0.000000,0.000000,0.000000,,,0,0
8850,0.863815,0.863815,0.000000,0.000000,0.000000,,,0,0
8900,0.856570,0.856570,0.000000,0.000000,0.000000,,,0,0
8950,0.868608,0.868608,0.000000,0.000000,0.000000,,,0,0
9000,0.862022,0.862022,0.000000,0.000000,0.000000,,,0,0
9050,0.850979,0.850979,0.000000,0.000000,0.000000,,,0,0
9100,0.846396,0.846396,0.000000,0.000000,0.000000,,,0,0
9150,0.832803,0.832803,0.000000,0.000000,0.000000,,,0,0
9200,0.865968,0.865968,0.000000,0.000000,0.000000,,,0,0
9250,0.867456,0.867456,0.000000,0.000000,0.000000,,,0,0
9300,0.847573,0.847573,0.000000,0.000000,0.000000,,,0,0
9350,0.851545,0.851545,0.000000,0.000000,0.000000,,,0,0
9400,0.820496,0.820496,0.000000,0.000000,0.000000,,,0,0
9450,0.851369,0.851369,0.000000,0.000000,0.000000,,,0,0
9500,0.811041,0.811041,0.000000,0.000000,0.000000,,,0,0
9550,0.807897,0.807897,0.000000,0.000000,0.000000,,,0,0
9600,0.846666,0.846666,0.000000,0.000000,0.000000,,,0,0
9650,0.842514,0.842514,0.000000,0.000000,0.000000,,,0,0
9700,0.831841,0.831841,0.000000,0.000000,0.000000,,,0,0
9750,0.838109,0.838109,0.000000,0.000000,0.000000,,,0,0
9800,0.808070,0.808070,0.000000,0.000000,0.000000,,,0,0
9850,0.805620,0.805620,0.000000,0.000000,0.000000,,,0,0
9900,0.776303,0.776303,0.000000,0.000000,0.000000,,,0,0
9950,0.818683,0.818683,0.000000,0.000000,0.000000,,,0,0
10000,0.771475,0.771475,0.000000,0.000000,0.000000,,,0,0
10000,,,,,,2.900930,0.000000,,
10050,0.806575,0.806575,0.000000,0.000000,0.000000,,,0,0
10100,0.805737,0.805737,0.000000,0.000000,0.000000,,,0,0
10150,0.791341,0.791341,0.000000,0.000000,0.000000,,,0,0
10200,0.796739,0.796739,0.000000,0.000000,0.000000,,,0,0
10250,0.782658,0.782658,0.000000,0.000000,0.000000,,,0,0
10300,0.805577,0.805577,0.000000,0.000000,0.000000,,,0,0
10350,0.775877,0.775877,0.000000,0.000000,0.000000,,,0,0
10400,0.791532,0.791532,0.000000,0.000000,0.000000,,,0,0
10450,0.780501,0.780501,0.000000,0.000000,0.000000,,,0,0
10500,0.784073,0.784073,0.000000,0.000000,0.000000,,,0,0
10550,0.797802,0.797802,0.000000,0.000000,0.000000,,,0,0
10600,0.766130,0.766130,0.000000,0.000000,0.000000,,,0,0
10650,0.782758,0.782758,0.000000,0.000000,0.000000,,,0,0
10700,0.783484,0.783484,0.000000,0.000000,0.000000,,,0,0
10750,0.756350,0.756350,0.000000,0.000000,0.000000,,,0,0
10800,0.755275,0.755275,0.000000,0.000000,0.000000,,,0,0
10850,0.762552,0.762552,0.000000,0.000000,0.000000,,,0,0
10900,0.771163,0.771163,0.000000,0.000000,0.000000,,,0,0
10950,0.750289,0.750289,0.000000,0.000000,0.000000,,,0,0
11000,0.752214,0.752214,0.000000,0.000000,0.000000,,,0,0
11050,0.772616,0.772616,0.000000,0.000000,0.000000,,,0,0
11100,0.775160,0.775160,0.000000,0.000000,0.000000,,,0,0
11150,0.752676,0.752676,0.000000,0.000000,0.000000,,,0,0
11200,0.758051,0.758051,0.000000,0.000000,0.000000,,,0,0
11250,0.753015,0.753015,0.000000,0.000000,0.000000,,,0,0
11300,0.762742,0.762742,0.000000,0.000000,0.000000,,,0,0
11350,0.761897,0.761897,0.000000,0.000000,0.000000,,,0,0
11400,0.741506,0.741506,0.000000,0.000000,0.000000,,,0,0
11450,0.748945,0.748945,0.000000,0.000000,0.000000,,,0,0
11500,0.736183,0.736183,0.000000,0.000000,0.000000,,,0,0
11550,0.739416,0.739416,0.000000,0.000000,0.000000,,,0,0
11600,0.748373,0.748373,0.000000,0.000000,0.000000,,,0,0
11650,0.746422,0.746422,0.000000,0.000000,0.000000,,,0,0
11700,0.737398,0.737398,0.000000,0.000000,0.000000,,,0,0
11750,0.730903,0.730903,0.000000,0.000000,0.000000,,,0,0
11800,0.738391,0.738391,0.000000,0.000000,0.000000,,,0,0
11850,0.736570,0.736570,0.000000,0.000000,0.000000,,,0,0
11900,0.711055,0.711055,0.000000,0.000000,0.000000,,,0,0
11950,0.716988,0.716988,0.000000,0.000000,0.000000,,,0,0
12000,0.714321,0.714321,0.000000,0.000000,0.000000,,,0,0
12000,,,,,,3.024675,0.000000,,
12050,0.735774,0.735774,0.000000,0.000000,0.000000,,,0,0
12100,0.743239,0.743239,0.000000,0.000000,0.000000,,,0,0
12150,0.725568,0.725568,0.000000,0.000000,0.000000,,,0,0
12200,0.683427,0.683427,0.000000,0.000000,0.000000,,,0,0
12250,0.731056,0.731056,0.000000,0.000000,0.000000,,,0,0
12300,0.712309,0.712309,0.000000,0.000000,0.000000,,,0,0
12350,0.695021,0.695021,0.000000,0.000000,0.000000,,,0,0
12400,0.715360,0.715360,0.000000,0.000000,0.000000,,,0,0
12450,0.693824,0.693824,0.000000,0.000000,0.000000,,,0,0
12500,0.692218,0.692218,0.000000,0.000000,0.000000,,,0,0
12550,0.670514,0.670514,0.000000,0.000000,0.000000,,,0,0
12600,0.686262,0.686262,0.000000,0.000000,0.000000,,,0,0
12650,0.703356,0.703356,0.000000,0.000000,0.000000,,,0,0
12700,0.720723,0.720723,0.000000,0.000000,0.000000,,,0,0
12750,0.705685,0.705685,0.000000,0.000000,0.000000,,,0,0
12800,0.709543,0.709543,0.000000,0.000000,0.000000,,,0,0
12850,0.674095,0.674095,0.000000,0.000000,0.000000,,,0,0
12900,0.679349,0.679349,0.000000,0.000000,0.000000,,,0,0
12950,0.693914,0.693914,0.000000,0.000000,0.000000,,,0,0
13000,0.683070,0.683070,0.000000,0.000000,0.000000,,,0,0
13050,0.690533,0.690533,0.000000,0.000000,0.000000,,,0,0
13100,0.691032,0.691032,0.000000,0.000000,0.000000,,,0,0
13150,0.689804,0.689804,0.000000,0.000000,0.000000,,,0,0
13200,0.682614,0.682614,0.000000,0.000000,0.000000,,,0,0
13250,0.708605,0.708605,0.000000,0.000000,0.000000,,,0,0
13300,0.674697,0.674697,0.000000,0.000000,0.000000,,,0,0
13350,0.684424,0.684424,0.000000,0.000000,0.000000,,,0,0
13400,0.699406,0.699406,0.000000,0.000000,0.000000,,,0,0
13450,0.675701,0.675701,0.000000,0.000000,0.000000,,,0,0
13500,0.668188,0.668188,0.000000,0.000000,0.000000,,,0,0
13550,0.648426,0.648426,0.000000,0.000000,0.000000,,,0,0
13600,0.655170,0.655170,0.000000,0.000000,0.000000,,,0,0
13650,0.703592,0.703592,0.000000,0.000000,0.000000,,,0,0
13700,0.677200,0.677200,0.000000,0.000000,0.000000,,,0,0
13750,0.658850,0.658850,0.000000,0.000000,0.000000,,,0,0
13800,0.670005,0.670005,0.000000,0.000000,0.000000,,,0,0
13850,0.654024,0.654024,0.000000,0.000000,0.000000,,,0,0
13900,0.680842,0.680842,0.000000,0.000000,0.000000,,,0,0
13950,0.662183,0.662183,0.000000,0.000000,0.000000,,,0,0
14000,0.645745,0.645745,0.000000,0.000000,0.000000,,,0,0
14000,,,,,,3.093538,0.000000,,
14050,0.665754,0.665754,0.000000,0.000000,0.000000,,,0,0
14100,0.675372,0.675372,0.000000,0.000000,0.000000,,,0,0
14150,0.674539,0.674539,0.000000,0.000000,0.000000,,,0,0
14200,0.664553,0.664553,0.000000,0.000000,0.000000,,,0,0
14250,0.662800,0.662800,0.000000,0.000000,0.000000,,,0,0
14300,0.664522,0.664522,0.000000,0.000000,0.000000,,,0,0
14350,0.663619,0.663619,0.000000,0.000000,0.000000,,,0,0
14400,0.654876,0.654876,0.000000,0.000000,0.000000,,,0,0
14450,0.628240,0.628240,0.000000,0.000000,0.000000,,,0,0
14500,0.656211,0.656211,0.000000,0.000000,0.000000,,,0,0
14550,0.645857,0.645857,0.000000,0.000000,0.000000,,,0,0
14600,0.644392,0.644392,0.000000,0.000000,0.000000,,,0,0
14650,0.648211,0.648211,0.000000,0.000000,0.000000,,,0,0
14700,0.647498,0.647498,0.000000,0.000000,0.000000,,,0,0
14750,0.635383,0.635383,0.000000,0.000000,0.000000,,,0,0
14800,0.630855,0.630855,0.000000,0.000000,0.000000,,,0,0
14850,0.636998,0.636998,0.000000,0.000000,0.000000,,,0,0
14900,0.642934,0.642934,0.000000,0.000000,0.000000,,,0,0
14950,0.648916,0.648916,0.000000,0.000000,0.000000,,,0,0
15000,0.632121,0.632121,0.000000,0.000000,0.000000,,,0,0
15050,0.637518,0.637518,0.000000,0.000000,0.000000,,,0,0
15100,0.648089,0.648089,0.000000,0.000000,0.000000,,,0,0
15150,0.626294,0.626294,0.000000,0.000000,0.000000,,,0,0
15200,0.620796,0.620796,0.000000,0.000000,0.000000,,,0,0
15250,0.637990,0.637990,0.000000,0.000000,0.000000,,,0,0
15300,0.623349,0.623349,0.000000,0.000000,0.000000,,,0,0
15350,0.606526,0.606526,0.000000,0.000000,0.000000,,,0,0
15400,0.619772,0.619772,0.000000,0.000000,0.000000,,,0,0
15450,0.605428,0.605428,0.000000,0.000000,0.000000,,,0,0
15500,0.620350,0.620350,0.000000,0.000000,0.000000,,,0,0
15550,0.614375,0.614375,0.000000,0.000000,0.000000,,,0,0
15600,0.621041,0.621041,0.000000,0.000000,0.000000,,,0,0
15650,0.613801,0.613801,0.000000,0.000000,0.000000,,,0,0
15700,0.604655,0.604655,0.000000,0.000000,0.000000,,,0,0
15750,0.622917,0.622917,0.000000,0.000000,0.000000,,,0,0
15800,0.620544,0.620544,0.000000,0.000000,0.000000,,,0,0
15850,0.596062,0.596062,0.000000,0.000000,0.000000,,,0,0
15900,0.625283,0.625283,0.000000,0.000000,0.000000,,,0,0
15950,0.604324,0.604324,0.000000,0.000000,0.000000,,,0,0
16000,0.613604,0.613604,0.000000,0.000000,0.000000,,,0,0
16000,,,,,,3.259771,0.000000,,
16050,0.625988,0.625988,0.000000,0.000000,0.000000,,,0,0
16100,0.629132,0.629132,0.000000,0.000000,0.000000,,,0,0
16150,0.609216,0.609216,0.000000,0.000000,0.000000,,,0,0
16200,0.611087,0.611087,0.000000,0.000000,0.000000,,,0,0
16250,0.613599,0.613599,0.000000,0.000000,0.000000,,,0,0
16300,0.617881,0.617881,0.000000,0.000000,0.000000,,,0,0
16350,0.618993,0.618993,0.000000,0.000000,0.000000,,,0,0
16400,0.586891,0.586891,0.000000,0.000000,0.000000,,,0,0
16450,0.602005,0.602005,0.000000,0.000000,0.000000,,,0,0
16500,0.591958,0.591958,0.000000,0.000000,0.000000,,,0,0
16550,0.582017,0.582017,0.000000,0.000000,0.000000,,,0,0
16600,0.602932,0.602932,0.000000,0.000000,0.000000,,,0,0
16650,0.601205,0.601205,0.000000,0.000000,0.000000,,,0,0
16700,0.601467,0.601467,0.000000,0.000000,0.000000,,,0,0
16750,0.592277,0.592277,0.000000,0.000000,0.000000,,,0,0
16800,0.591810,0.591810,0.000000,0.000000,0.000000,,,0,0
16850,0.593879,0.593879,0.000000,0.000000,0.000000,,,0,0
16900,0.595030,0.595030,0.000000,0.000000,0.000000,,,0,0
16950,0.592487,0.592487,0.000000,0.000000,0.000000,,,0,0
17000,0.598458,0.598458,0.000000,0.000000,0.000000,,,0,0
17050,0.594789,0.594789,0.000000,0.000000,0.000000,,,0,0
17100,0.596561,0.596561,0.000000,0.000000,0.000000,,,0,0
17150,0.564332,0.564332,0.000000,0.000000,0.000000,,,0,0
17200,0.593228,0.593228,0.000000,0.000000,0.000000,,,0,0
17250,0.586720,0.586720,0.000000,0.000000,0.000000,,,0,0
17300,0.585522,0.585522,0.000000,0.000000,0.000000,,,0,0
17350,0.580009,0.580009,0.000000,0.000000,0.000000,,,0,0
17400,0.594174,0.594174,0.000000,0.000000,0.000000,,,0,0
17450,0.581652,0.581652,0.000000,0.000000,0.000000,,,0,0
17500,0.586014,0.586014,0.000000,0.000000,0.000000,,,0,0
17550,0.579084,0.579084,0.000000,0.000000,0.000000,,,0,0
17600,0.575760,0.575760,0.000000,0.000000,0.000000,,,0,0
17650,0.574341,0.574341,0.000000,0.000000,0.000000,,,0,0
17700,0.586580,0.586580,0.000000,0.000000,0.000000,,,0,0
17750,0.581736,0.581736,0.000000,0.000000,0.000000,,,0,0
17800,0.576981,0.576981,0.000000,0.000000,0.000000,,,0,0
17850,0.567935,0.567935,0.000000,0.000000,0.000000,,,0,0
17900,0.574926,0.574926,0.000000,0.000000,0.000000,,,0,0
17950,0.569621,0.569621,0.000000,0.000000,0.000000,,,0,0
18000,0.560126,0.560126,0.000000,0.000000,0.000000,,,0,0
18000,,,,,,3.270702,0.000000,,
18050,0.544726,0.544726,0.000000,0.000000,0.000000,,,0,0
18100,0.558833,0.558833,0.000000,0.000000,0.000000,,,0,0
18150,0.565925,0.565925,0.000000,0.000000,0.000000,,,0,0
18200,0.588299,0.588299,0.000000,0.000000,0.000000,,,0,0
18250,0.564631,0.564631,0.000000,0.000000,0.000000,,,0,0
18300,0.568094,0.568094,0.000000,0.000000,0.000000,,,0,0
18350,0.544392,0.544392,0.000000,0.000000,0.000000,,,0,0
18400,0.573602,0.573602,0.000000,0.000000,0.000000,,,0,0
18450,0.563192,0.563192,0.000000,0.000000,0.000000,,,0,0
18500,0.557234,0.557234,0.000000,0.000000,0.000000,,,0,0
18550,0.541265,0.541265,0.000000,0.000000,0.000000,,,0,0
18600,0.541838,0.541838,0.000000,0.000000,0.000000,,,0,0
18650,0.552389,0.552389,0.000000,0.000000,0.000000,,,0,0
18700,0.559310,0.559310,0.000000,0.000000,0.000000,,,0,0
18750,0.550922,0.550922,0.000000,0.000000,0.000000,,,0,0
18800,0.582309,0.582309,0.000000,0.000000,0.000000,,,0,0
18850,0.553543,0.553543,0.000000,0.000000,0.000000,,,0,0
18900,0.553080,0.553080,0.000000,0.000000,0.000000,,,0,0
18950,0.550963,0.550963,0.000000,0.000000,0.000000,,,0,0
19000,0.539792,0.539792,0.000000,0.000000,0.000000,,,0,0
19050,0.552738,0.552738,0.000000,0.000000,0.000000,,,0,0
19100,0.545164,0.545164,0.000000,0.000000,0.000000,,,0,0
19150,0.542119,0.542119,0.000000,0.000000,0.000000,,,0,0
19200,0.540493,0.540493,0.000000,0.000000,0.000000,,,0,0
19250,0.539349,0.539349,0.000000,0.000000,0.000000,,,0,0
19300,0.549618,0.549618,0.000000,0.000000,0.000000,,,0,0
19350,0.545628,0.545628,0.000000,0.000000,0.000000,,,0,0
19400,0.544217,0.544217,0.000000,0.000000,0.000000,,,0,0
19450,0.541148,0.541148,0.000000,0.000000,0.000000,,,0,0
19500,0.548005,0.548005,0.000000,0.000000,0.000000,,,0,0
19550,0.563617,0.563617,0.000000,0.000000,0.000000,,,0,0
19600,0.538079,0.538079,0.000000,0.000000,0.000000,,,0,0
19650,0.532844,0.532844,0.000000,0.000000,0.000000,,,0,0
19700,0.544592,0.544592,0.000000,0.000000,0.000000,,,0,0
19750,0.541554,0.541554,0.000000,0.000000,0.000000,,,0,0
19800,0.538267,0.538267,0.000000,0.000000,0.000000,,,0,0
19850,0.533460,0.533460,0.000000,0.000000,0.000000,,,0,0
19900,0.532270,0.532270,0.000000,0.000000,0.000000,,,0,0
19950,0.543917,0.543917,0.000000,0.000000,0.000000,,,0,0
20000,0.524396,0.524396,0.000000,0.000000,0.000000,,,0,0
20000,,,,,,3.339406,0.000000,,
20050,0.547128,0.547128,0.000000,0.000000,0.000000,,,0,0
20100,0.528905,0.528905,0.000000,0.000000,0.000000,,,0,0
20150,0.541378,0.541378,0.000000,0.000000,0.000000,,,0,0
