epoch,train_total,train_sup,train_adv,train_unsup,train_disc,val_loss
932,0.986669,0.986669,0.000000,0.000000,0.000000,0.000000
933,0.983134,0.983134,0.000000,0.000000,0.000000,0.000000
934,0.890472,0.890472,0.000000,0.000000,0.000000,0.000000
935,0.896470,0.896470,0.000000,0.000000,0.000000,0.000000
936,0.988237,0.988237,0.000000,0.000000,0.000000,0.000000
937,0.851530,0.851530,0.000000,0.000000,0.000000,0.000000
938,0.946982,0.946982,0.000000,0.000000,0.000000,0.000000
939,0.859501,0.859501,0.000000,0.000000,0.000000,0.000000
940,0.920417,0.920417,0.000000,0.000000,0.000000,2.870394
941,0.929989,0.929989,0.000000,0.000000,0.000000,0.000000
942,0.942723,0.942723,0.000000,0.000000,0.000000,0.000000
943,1.025385,1.025385,0.000000,0.000000,0.000000,0.000000
944,0.892498,0.892498,0.000000,0.000000,0.000000,0.000000
945,0.994584,0.994584,0.000000,0.000000,0.000000,0.000000
946,0.940519,0.940519,0.000000,0.000000,0.000000,0.000000
947,0.931584,0.931584,0.000000,0.000000,0.000000,0.000000
948,0.965149,0.965149,0.000000,0.000000,0.000000,0.000000
949,0.983870,0.983870,0.000000,0.000000,0.000000,0.000000
950,0.921546,0.921546,0.000000,0.000000,0.000000,2.840758
951,0.962914,0.962914,0.000000,0.000000,0.000000,0.000000
952,1.008085,1.008085,0.000000,0.000000,0.000000,0.000000
953,0.966638,0.966638,0.000000,0.000000,0.000000,0.000000
954,0.890867,0.890867,0.000000,0.000000,0.000000,0.000000
955,0.956106,0.956106,0.000000,0.000000,0.000000,0.000000
956,0.941788,0.941788,0.000000,0.000000,0.000000,0.000000
957,0.953974,0.953974,0.000000,0.000000,0.000000,0.000000
958,0.913691,0.913691,0.000000,0.000000,0.000000,0.000000
959,0.906651,0.906651,0.000000,0.000000,0.000000,0.000000
960,0.973847,0.973847,0.000000,0.000000,0.000000,2.861315
961,0.873334,0.873334,0.000000,0.000000,0.000000,0.000000
962,0.987880,0.987880,0.000000,0.000000,0.000000,0.000000
963,0.952806,0.952806,0.000000,0.000000,0.000000,0.000000
964,0.869830,0.869830,0.000000,0.000000,0.000000,0.000000
965,0.869839,0.869839,0.000000,0.000000,0.000000,0.000000
966,0.943423,0.943423,0.000000,0.000000,0.000000,0.000000
967,0.975351,0.975351,0.000000,0.000000,0.000000,0.000000
968,0.938969,0.938969,0.000000,0.000000,0.000000,0.000000
969,0.883669,0.883669,0.000000,0.000000,0.000000,0.000000
970,0.877041,0.877041,0.000000,0.000000,0.000000,2.866761
971,0.951536,0.951536,0.000000,0.000000,0.000000,0.000000
972,1.030243,1.030243,0.000000,0.000000,0.000000,0.000000
973,0.910267,0.910267,0.000000,0.000000,0.000000,0.000000
974,0.955270,0.955270,0.000000,0.000000,0.000000,0.000000
975,0.942464,0.942464,0.000000,0.000000,0.000000,0.000000
976,0.934352,0.934352,0.000000,0.000000,0.000000,0.000000
977,0.906214,0.906214,0.000000,0.000000,0.000000,0.000000
978,0.895120,0.895120,0.000000,0.000000,0.000000,0.000000
979,0.897343,0.897343,0.000000,0.000000,0.000000,0.000000
980,0.874633,0.874633,0.000000,0.000000,0.000000,2.843783
981,0.931912,0.931912,0.000000,0.000000,0.000000,0.000000
982,0.781410,0.781410,0.000000,0.000000,0.000000,0.000000
983,0.898832,0.898832,0.000000,0.000000,0.000000,0.000000
984,0.850887,0.850887,0.000000,0.000000,0.000000,0.000000
985,0.914922,0.914922,0.000000,0.000000,0.000000,0.000000
986,0.980590,0.980590,0.000000,0.000000,0.000000,0.000000
987,0.874102,0.874102,0.000000,0.000000,0.000000,0.000000
988,0.895120,0.895120,0.000000,0.000000,0.000000,0.000000
989,0.896974,0.896974,0.000000,0.000000,0.000000,0.000000
990,0.897010,0.897010,0.000000,0.000000,0.000000,2.839171
991,0.948466,0.948466,0.000000,0.000000,0.000000,0.000000
992,0.883523,0.883523,0.000000,0.000000,0.000000,0.000000
993,0.876158,0.876158,0.000000,0.000000,0.000000,0.000000
994,0.882008,0.882008,0.000000,0.000000,0.000000,0.000000
995,0.959193,0.959193,0.000000,0.000000,0.000000,0.000000
996,0.941484,0.941484,0.000000,0.000000,0.000000,0.000000
997,0.919026,0.919026,0.000000,0.000000,0.000000,0.000000
998,0.920707,0.920707,0.000000,0.000000,0.000000,0.000000
999,0.948623,0.948623,0.000000,0.000000,0.000000,0.000000
1000,0.905452,0.905452,0.000000,0.000000,0.000000,2.854929
1001,0.898810,0.898810,0.000000,0.000000,0.000000,0.000000
1002,0.885430,0.885430,0.000000,0.000000,0.000000,0.000000
1003,0.926397,0.926397,0.000000,0.000000,0.000000,0.000000
1004,0.841295,0.841295,0.000000,0.000000,0.000000,0.000000
1005,0.867455,0.867455,0.000000,0.000000,0.000000,0.000000
1006,0.912688,0.912688,0.000000,0.000000,0.000000,0.000000
1007,0.866180,0.866180,0.000000,0.000000,0.000000,0.000000
1008,0.942581,0.942581,0.000000,0.000000,0.000000,0.000000
1009,0.918548,0.918548,0.000000,0.000000,0.000000,0.000000
1010,0.919192,0.919192,0.000000,0.000000,0.000000,2.859331
1011,0.969671,0.969671,0.000000,0.000000,0.000000,0.000000
1012,0.941334,0.941334,0.000000,0.000000,0.000000,0.000000
1013,0.919346,0.919346,0.000000,0.000000,0.000000,0.000000
1014,0.901980,0.901980,0.000000,0.000000,0.000000,0.000000
1015,0.890204,0.890204,0.000000,0.000000,0.000000,0.000000
1016,0.902248,0.902248,0.000000,0.000000,0.000000,0.000000
1017,0.896668,0.896668,0.000000,0.000000,0.000000,0.000000
1018,0.886435,0.886435,0.000000,0.000000,0.000000,0.000000
1019,0.868338,0.868338,0.000000,0.000000,0.000000,0.000000
1020,0.901127,0.901127,0.000000,0.000000,0.000000,2.877320
1021,0.893902,0.893902,0.000000,0.000000,0.000000,0.000000
1022,0.895217,0.895217,0.000000,0.000000,0.000000,0.000000
1023,0.904416,0.904416,0.000000,0.000000,0.000000,0.000000
1024,0.949331,0.949331,0.000000,0.000000,0.000000,0.000000
1025,0.934363,0.934363,0.000000,0.000000,0.000000,0.000000
1026,0.882546,0.882546,0.000000,0.000000,0.000000,0.000000
1027,0.911548,0.911548,0.000000,0.000000,0.000000,0.000000
1028,0.892771,0.892771,0.000000,0.000000,0.000000,0.000000
1029,0.859038,0.859038,0.000000,0.000000,0.000000,0.000000
1030,0.938605,0.938605,0.000000,0.000000,0.000000,2.855953
1031,0.885872,0.885872,0.000000,0.000000,0.000000,0.000000
1032,0.945528,0.945528,0.000000,0.000000,0.000000,0.000000
1033,0.937994,0.937994,0.000000,0.000000,0.000000,0.000000
1034,0.883777,0.883777,0.000000,0.000000,0.000000,0.000000
1035,0.975440,0.975440,0.000000,0.000000,0.000000,0.000000
1036,0.935651,0.935651,0.000000,0.000000,0.000000,0.000000
1037,0.877648,0.877648,0.000000,0.000000,0.000000,0.000000
1038,0.960780,0.960780,0.000000,0.000000,0.000000,0.000000
1039,0.912117,0.912117,0.000000,0.000000,0.000000,0.000000
1040,0.912205,0.912205,0.000000,0.000000,0.000000,2.879800
1041,0.950019,0.950019,0.000000,0.000000,0.000000,0.000000
1042,0.826054,0.826054,0.000000,0.000000,0.000000,0.000000
1043,0.852703,0.852703,0.000000,0.000000,0.000000,0.000000
1044,0.903478,0.903478,0.000000,0.000000,0.000000,0.000000
1045,0.897546,0.897546,0.000000,0.000000,0.000000,0.000000
1046,0.859313,0.859313,0.000000,0.000000,0.000000,0.000000
1047,0.900331,0.900331,0.000000,0.000000,0.000000,0.000000
1048,0.949979,0.949979,0.000000,0.000000,0.000000,0.000000
1049,0.915574,0.915574,0.000000,0.000000,0.000000,0.000000
1050,0.893306,0.893306,0.000000,0.000000,0.000000,2.866428
1051,0.893872,0.893872,0.000000,0.000000,0.000000,0.000000
1052,0.813089,0.813089,0.000000,0.000000,0.000000,0.000000
1053,0.946764,0.946764,0.000000,0.000000,0.000000,0.000000
1054,0.926307,0.926307,0.000000,0.000000,0.000000,0.000000
1055,0.938220,0.938220,0.000000,0.000000,0.000000,0.000000
1056,0.899698,0.899698,0.000000,0.000000,0.000000,0.000000
1057,0.792952,0.792952,0.000000,0.000000,0.000000,0.000000
1058,0.866696,0.866696,0.000000,0.000000,0.000000,0.000000
1059,0.872719,0.872719,0.000000,0.000000,0.000000,0.000000
1060,0.917308,0.917308,0.000000,0.000000,0.000000,2.911633
1061,0.927458,0.927458,0.000000,0.000000,0.000000,0.000000
1062,0.902239,0.902239,0.000000,0.000000,0.000000,0.000000
1063,0.883995,0.883995,0.000000,0.000000,0.000000,0.000000
1064,0.928492,0.928492,0.000000,0.000000,0.000000,0.000000
1065,0.893898,0.893898,0.000000,0.000000,0.000000,0.000000
1066,0.885628,0.885628,0.000000,0.000000,0.000000,0.000000
1067,0.848614,0.848614,0.000000,0.000000,0.000000,0.000000
1068,0.894815,0.894815,0.000000,0.000000,0.000000,0.000000
1069,0.808460,0.808460,0.000000,0.000000,0.000000,0.000000
1070,0.843089,0.843089,0.000000,0.000000,0.000000,2.891833
1071,0.846098,0.846098,0.000000,0.000000,0.000000,0.000000
1072,0.819683,0.819683,0.000000,0.000000,0.000000,0.000000
1073,0.836359,0.836359,0.000000,0.000000,0.000000,0.000000
1074,0.842683,0.842683,0.000000,0.000000,0.000000,0.000000
1075,0.852328,0.852328,0.000000,0.000000,0.000000,0.000000
1076,0.828463,0.828463,0.000000,0.000000,0.000000,0.000000
1077,0.845402,0.845402,0.000000,0.000000,0.000000,0.000000
1078,0.876554,0.876554,0.000000,0.000000,0.000000,0.000000
1079,0.882591,0.882591,0.000000,0.000000,0.000000,0.000000
1080,0.893845,0.893845,0.000000,0.000000,0.000000,2.890822
1081,0.922099,0.922099,0.000000,0.000000,0.000000,0.000000
1082,0.780749,0.780749,0.000000,0.000000,0.000000,0.000000
1083,0.857999,0.857999,0.000000,0.000000,0.000000,0.000000
1084,0.849040,0.849040,0.000000,0.000000,0.000000,0.000000
1085,0.921271,0.921271,0.000000,0.000000,0.000000,0.000000
1086,0.882016,0.882016,0.000000,0.000000,0.000000,0.000000
1087,0.839797,0.839797,0.000000,0.000000,0.000000,0.000000
1088,0.880071,0.880071,0.000000,0.000000,0.000000,0.000000
1089,0.819939,0.819939,0.000000,0.000000,0.000000,0.000000
1090,0.902411,0.902411,0.000000,0.000000,0.000000,2.893660
1091,0.835217,0.835217,0.000000,0.000000,0.000000,0.000000
1092,0.893785,0.893785,0.000000,0.000000,0.000000,0.000000
1093,0.901139,0.901139,0.000000,0.000000,0.000000,0.000000
1094,0.880836,0.880836,0.000000,0.000000,0.000000,0.000000
1095,0.906305,0.906305,0.000000,0.000000,0.000000,0.000000
1096,0.851795,0.851795,0.000000,0.000000,0.000000,0.000000
1097,0.907479,0.907479,0.000000,0.000000,0.000000,0.000000
1098,0.869749,0.869749,0.000000,0.000000,0.000000,0.000000
1099,0.925584,0.925584,0.000000,0.000000,0.000000,0.000000
1100,0.836970,0.836970,0.000000,0.000000,0.000000,2.913734
1101,0.897729,0.897729,0.000000,0.000000,0.000000,0.000000
1102,0.786101,0.786101,0.000000,0.000000,0.000000,0.000000
1103,0.864202,0.864202,0.000000,0.000000,0.000000,0.000000
1104,0.832853,0.832853,0.000000,0.000000,0.000000,0.000000
1105,0.907841,0.907841,0.000000,0.000000,0.000000,0.000000
1106,0.905843,0.905843,0.000000,0.000000,0.000000,0.000000
1107,0.814199,0.814199,0.000000,0.000000,0.000000,0.000000
1108,0.867098,0.867098,0.000000,0.000000,0.000000,0.000000
1109,0.842306,0.842306,0.000000,0.000000,0.000000,0.000000
1110,0.922382,0.922382,0.000000,0.000000,0.000000,2.910391
1111,0.890561,0.890561,0.000000,0.000000,0.000000,0.000000
1112,0.833040,0.833040,0.000000,0.000000,0.000000,0.000000
1113,0.914652,0.914652,0.000000,0.000000,0.000000,0.000000
1114,0.848651,0.848651,0.000000,0.000000,0.000000,0.000000
1115,0.834834,0.834834,0.000000,0.000000,0.000000,0.000000
1116,0.897188,0.897188,0.000000,0.000000,0.000000,0.000000
1117,0.906376,0.906376,0.000000,0.000000,0.000000,0.000000
1118,0.882249,0.882249,0.000000,0.000000,0.000000,0.000000
1119,0.832114,0.832114,0.000000,0.000000,0.000000,0.000000
1120,0.929034,0.929034,0.000000,0.000000,0.000000,2.921342
1121,0.840479,0.840479,0.000000,0.000000,0.000000,0.000000
1122,0.932348,0.932348,0.000000,0.000000,0.000000,0.000000
1123,0.863661,0.863661,0.000000,0.000000,0.000000,0.000000
1124,0.919658,0.919658,0.000000,0.000000,0.000000,0.000000
1125,0.871203,0.871203,0.000000,0.000000,0.000000,0.000000
1126,0.828677,0.828677,0.000000,0.000000,0.000000,0.000000
1127,0.836396,0.836396,0.000000,0.000000,0.000000,0.000000
1128,0.911372,0.911372,0.000000,0.000000,0.000000,0.000000
1129,0.915827,0.915827,0.000000,0.000000,0.000000,0.000000
1130,0.847043,0.847043,0.000000,0.000000,0.000000,2.916729
1131,0.785558,0.785558,0.000000,0.000000,0.000000,0.000000
1132,0.889358,0.889358,0.000000,0.000000,0.000000,0.000000
1133,0.824578,0.824578,0.000000,0.000000,0.000000,0.000000
1134,0.839535,0.839535,0.000000,0.000000,0.000000,0.000000
1135,0.823603,0.823603,0.000000,0.000000,0.000000,0.000000
1136,0.922940,0.922940,0.000000,0.000000,0.000000,0.000000
1137,0.879168,0.879168,0.000000,0.000000,0.000000,0.000000
1138,0.824202,0.824202,0.000000,0.000000,0.000000,0.000000
1139,0.871725,0.871725,0.000000,0.000000,0.000000,0.000000
1140,0.870512,0.870512,0.000000,0.000000,0.000000,2.917238
1141,0.834175,0.834175,0.000000,0.000000,0.000000,0.000000
1142,0.789645,0.789645,0.000000,0.000000,0.000000,0.000000
1143,0.821296,0.821296,0.000000,0.000000,0.000000,0.000000
1144,0.841040,0.841040,0.000000,0.000000,0.000000,0.000000
1145,0.873409,0.873409,0.000000,0.000000,0.000000,0.000000
1146,0.920975,0.920975,0.000000,0.000000,0.000000,0.000000
1147,0.899648,0.899648,0.000000,0.000000,0.000000,0.000000
1148,0.834029,0.834029,0.000000,0.000000,0.000000,0.000000
1149,0.890662,0.890662,0.000000,0.000000,0.000000,0.000000
1150,0.869243,0.869243,0.000000,0.000000,0.000000,2.940639
1151,0.939024,0.939024,0.000000,0.000000,0.000000,0.000000
1152,0.888318,0.888318,0.000000,0.000000,0.000000,0.000000
1153,0.941671,0.941671,0.000000,0.000000,0.000000,0.000000
1154,0.831191,0.831191,0.000000,0.000000,0.000000,0.000000
1155,0.798485,0.798485,0.000000,0.000000,0.000000,0.000000
1156,0.907161,0.907161,0.000000,0.000000,0.000000,0.000000
1157,0.888598,0.888598,0.000000,0.000000,0.000000,0.000000
1158,0.829348,0.829348,0.000000,0.000000,0.000000,0.000000
1159,0.913059,0.913059,0.000000,0.000000,0.000000,0.000000
1160,0.830252,0.830252,0.000000,0.000000,0.000000,2.930254
1161,0.850610,0.850610,0.000000,0.000000,0.000000,0.000000
1162,0.839481,0.839481,0.000000,0.000000,0.000000,0.000000
1163,0.849820,0.849820,0.000000,0.000000,0.000000,0.000000
1164,0.818669,0.818669,0.000000,0.000000,0.000000,0.000000
1165,0.799729,0.799729,0.000000,0.000000,0.000000,0.000000
1166,0.925045,0.925045,0.000000,0.000000,0.000000,0.000000
1167,0.844748,0.844748,0.000000,0.000000,0.000000,0.000000
1168,0.865865,0.865865,0.000000,0.000000,0.000000,0.000000
1169,0.832092,0.832092,0.000000,0.000000,0.000000,0.000000
1170,0.836123,0.836123,0.000000,0.000000,0.000000,2.917806
1171,0.821940,0.821940,0.000000,0.000000,0.000000,0.000000
1172,0.875963,0.875963,0.000000,0.000000,0.000000,0.000000
1173,0.841978,0.841978,0.000000,0.000000,0.000000,0.000000
1174,0.893460,0.893460,0.000000,0.000000,0.000000,0.000000
1175,0.803578,0.803578,0.000000,0.000000,0.000000,0.000000
1176,0.859151,0.859151,0.000000,0.000000,0.000000,0.000000
1177,0.894435,0.894435,0.000000,0.000000,0.000000,0.000000
1178,0.870733,0.870733,0.000000,0.000000,0.000000,0.000000
1179,0.855623,0.855623,0.000000,0.000000,0.000000,0.000000
1180,0.832085,0.832085,0.000000,0.000000,0.000000,2.907143
1181,0.878280,0.878280,0.000000,0.000000,0.000000,0.000000
1182,0.854133,0.854133,0.000000,0.000000,0.000000,0.000000
1183,0.853594,0.853594,0.000000,0.000000,0.000000,0.000000
1184,0.846923,0.846923,0.000000,0.000000,0.000000,0.000000
1185,0.828961,0.828961,0.000000,0.000000,0.000000,0.000000
1186,0.844321,0.844321,0.000000,0.000000,0.000000,0.000000
1187,0.786548,0.786548,0.000000,0.000000,0.000000,0.000000
1188,0.854277,0.854277,0.000000,0.000000,0.000000,0.000000
1189,0.814180,0.814180,0.000000,0.000000,0.000000,0.000000
1190,0.805680,0.805680,0.000000,0.000000,0.000000,2.934819
1191,0.799693,0.799693,0.000000,0.000000,0.000000,0.000000
1192,0.790612,0.790612,0.000000,0.000000,0.000000,0.000000
1193,0.850224,0.850224,0.000000,0.000000,0.000000,0.000000
1194,0.884343,0.884343,0.000000,0.000000,0.000000,0.000000
1195,0.775656,0.775656,0.000000,0.000000,0.000000,0.000000
1196,0.818727,0.818727,0.000000,0.000000,0.000000,0.000000
1197,0.851630,0.851630,0.000000,0.000000,0.000000,0.000000
1198,0.854835,0.854835,0.000000,0.000000,0.000000,0.000000
1199,0.887785,0.887785,0.000000,0.000000,0.000000,0.000000
1200,0.832681,0.832681,0.000000,0.000000,0.000000,2.933994
1201,0.886518,0.886518,0.000000,0.000000,0.000000,0.000000
1202,0.782026,0.782026,0.000000,0.000000,0.000000,0.000000
1203,0.852794,0.852794,0.000000,0.000000,0.000000,0.000000
1204,0.873571,0.873571,0.000000,0.000000,0.000000,0.000000
1205,0.850028,0.850028,0.000000,0.000000,0.000000,0.000000
1206,0.879714,0.879714,0.000000,0.000000,0.000000,0.000000
1207,0.822525,0.822525,0.000000,0.000000,0.000000,0.000000
1208,0.870965,0.870965,0.000000,0.000000,0.000000,0.000000
1209,0.886456,0.886456,0.000000,0.000000,0.000000,0.000000
1210,0.824684,0.824684,0.000000,0.000000,0.000000,2.942392
1211,0.817816,0.817816,0.000000,0.000000,0.000000,0.000000
1212,0.825320,0.825320,0.000000,0.000000,0.000000,0.000000
1213,0.889181,0.889181,0.000000,0.000000,0.000000,0.000000
1214,0.846164,0.846164,0.000000,0.000000,0.000000,0.000000
1215,0.840005,0.840005,0.000000,0.000000,0.000000,0.000000
1216,0.835358,0.835358,0.000000,0.000000,0.000000,0.000000
1217,0.800812,0.800812,0.000000,0.000000,0.000000,0.000000
1218,0.838578,0.838578,0.000000,0.000000,0.000000,0.000000
1219,0.833697,0.833697,0.000000,0.000000,0.000000,0.000000
1220,0.847696,0.847696,0.000000,0.000000,0.000000,2.926468
1221,0.830369,0.830369,0.000000,0.000000,0.000000,0.000000
1222,0.790267,0.790267,0.000000,0.000000,0.000000,0.000000
1223,0.781852,0.781852,0.000000,0.000000,0.000000,0.000000
1224,0.800701,0.800701,0.000000,0.000000,0.000000,0.000000
1225,0.806393,0.806393,0.000000,0.000000,0.000000,0.000000
1226,0.889273,0.889273,0.000000,0.000000,0.000000,0.000000
1227,0.811795,0.811795,0.000000,0.000000,0.000000,0.000000
1228,0.815044,0.815044,0.000000,0.000000,0.000000,0.000000
1229,0.776552,0.776552,0.000000,0.000000,0.000000,0.000000
1230,0.779293,0.779293,0.000000,0.000000,0.000000,2.959234
1231,0.862945,0.862945,0.000000,0.000000,0.000000,0.000000
1232,0.749060,0.749060,0.000000,0.000000,0.000000,0.000000
1233,0.736531,0.736531,0.000000,0.000000,0.000000,0.000000
1234,0.809971,0.809971,0.000000,0.000000,0.000000,0.000000
1235,0.781012,0.781012,0.000000,0.000000,0.000000,0.000000
1236,0.794807,0.794807,0.000000,0.000000,0.000000,0.000000
1237,0.795247,0.795247,0.000000,0.000000,0.000000,0.000000
1238,0.824766,0.824766,0.000000,0.000000,0.000000,0.000000
1239,0.864785,0.864785,0.000000,0.000000,0.000000,0.000000
1240,0.803185,0.803185,0.000000,0.000000,0.000000,2.951373
1241,0.786558,0.786558,0.000000,0.000000,0.000000,0.000000
1242,0.843750,0.843750,0.000000,0.000000,0.000000,0.000000
1243,0.736181,0.736181,0.000000,0.000000,0.000000,0.000000
1244,0.816307,0.816307,0.000000,0.000000,0.000000,0.000000
1245,0.736124,0.736124,0.000000,0.000000,0.000000,0.000000
1246,0.726584,0.726584,0.000000,0.000000,0.000000,0.000000
1247,0.829263,0.829263,0.000000,0.000000,0.000000,0.000000
1248,0.810018,0.810018,0.000000,0.000000,0.000000,0.000000
1249,0.763064,0.763064,0.000000,0.000000,0.000000,0.000000
1250,0.844897,0.844897,0.000000,0.000000,0.000000,2.986298
1251,0.811988,0.811988,0.000000,0.000000,0.000000,0.000000
1252,0.785382,0.785382,0.000000,0.000000,0.000000,0.000000
1253,0.814991,0.814991,0.000000,0.000000,0.000000,0.000000
1254,0.829846,0.829846,0.000000,0.000000,0.000000,0.000000
1255,0.808132,0.808132,0.000000,0.000000,0.000000,0.000000
1256,0.782326,0.782326,0.000000,0.000000,0.000000,0.000000
1257,0.854683,0.854683,0.000000,0.000000,0.000000,0.000000
1258,0.801125,0.801125,0.000000,0.000000,0.000000,0.000000
1259,0.775466,0.775466,0.000000,0.000000,0.000000,0.000000
1260,0.784049,0.784049,0.000000,0.000000,0.000000,2.982658
1261,0.802184,0.802184,0.000000,0.000000,0.000000,0.000000
1262,0.817815,0.817815,0.000000,0.000000,0.000000,0.000000
1263,0.815611,0.815611,0.000000,0.000000,0.000000,0.000000
1264,0.798213,0.798213,0.000000,0.000000,0.000000,0.000000
1265,0.837023,0.837023,0.000000,0.000000,0.000000,0.000000
1266,0.781025,0.781025,0.000000,0.000000,0.000000,0.000000
1267,0.825741,0.825741,0.000000,0.000000,0.000000,0.000000
1268,0.725288,0.725288,0.000000,0.000000,0.000000,0.000000
1269,0.817952,0.817952,0.000000,0.000000,0.000000,0.000000
1270,0.790269,0.790269,0.000000,0.000000,0.000000,2.970795
1271,0.797523,0.797523,0.000000,0.000000,0.000000,0.000000
1272,0.783342,0.783342,0.000000,0.000000,0.000000,0.000000
1273,0.812966,0.812966,0.000000,0.000000,0.000000,0.000000
1274,0.793654,0.793654,0.000000,0.000000,0.000000,0.000000
1275,0.853331,0.853331,0.000000,0.000000,0.000000,0.000000
1276,0.792413,0.792413,0.000000,0.000000,0.000000,0.000000
1277,0.782456,0.782456,0.000000,0.000000,0.000000,0.000000
1278,0.823513,0.823513,0.000000,0.000000,0.000000,0.000000
1279,0.833577,0.833577,0.000000,0.000000,0.000000,0.000000
1280,0.760355,0.760355,0.000000,0.000000,0.000000,2.986488
1281,0.822282,0.822282,0.000000,0.000000,0.000000,0.000000
1282,0.809982,0.809982,0.000000,0.000000,0.000000,0.000000
1283,0.848452,0.848452,0.000000,0.000000,0.000000,0.000000
1284,0.805138,0.805138,0.000000,0.000000,0.000000,0.000000
1285,0.787351,0.787351,0.000000,0.000000,0.000000,0.000000
1286,0.832051,0.832051,0.000000,0.000000,0.000000,0.000000
1287,0.834951,0.834951,0.000000,0.000000,0.000000,0.000000
1288,0.869230,0.869230,0.000000,0.000000,0.000000,0.000000
1289,0.745312,0.745312,0.000000,0.000000,0.000000,0.000000
1290,0.792559,0.792559,0.000000,0.000000,0.000000,2.970686
1291,0.762864,0.762864,0.000000,0.000000,0.000000,0.000000
1292,0.800663,0.800663,0.000000,0.000000,0.000000,0.000000
1293,0.781915,0.781915,0.000000,0.000000,0.000000,0.000000
1294,0.806592,0.806592,0.000000,0.000000,0.000000,0.000000
1295,0.766855,0.766855,0.000000,0.000000,0.000000,0.000000
1296,0.770213,0.770213,0.000000,0.000000,0.000000,0.000000
1297,0.797903,0.797903,0.000000,0.000000,0.000000,0.000000
1298,0.810562,0.810562,0.000000,0.000000,0.000000,0.000000
1299,0.788539,0.788539,0.000000,0.000000,0.000000,0.000000
1300,0.845818,0.845818,0.000000,0.000000,0.000000,2.987598
1301,0.767100,0.767100,0.000000,0.000000,0.000000,0.000000
1302,0.808975,0.808975,0.000000,0.000000,0.000000,0.000000
1303,0.757165,0.757165,0.000000,0.000000,0.000000,0.000000
1304,0.778447,0.778447,0.000000,0.000000,0.000000,0.000000
1305,0.834546,0.834546,0.000000,0.000000,0.000000,0.000000
1306,0.859789,0.859789,0.000000,0.000000,0.000000,0.000000
1307,0.902478,0.902478,0.000000,0.000000,0.000000,0.000000
1308,0.791085,0.791085,0.000000,0.000000,0.000000,0.000000
1309,0.769741,0.769741,0.000000,0.000000,0.000000,0.000000
1310,0.833447,0.833447,0.000000,0.000000,0.000000,2.990309
1311,0.781580,0.781580,0.000000,0.000000,0.000000,0.000000
1312,0.788788,0.788788,0.000000,0.000000,0.000000,0.000000
1313,0.795858,0.795858,0.000000,0.000000,0.000000,0.000000
1314,0.760993,0.760993,0.000000,0.000000,0.000000,0.000000
1315,0.834789,0.834789,0.000000,0.000000,0.000000,0.000000
1316,0.843453,0.843453,0.000000,0.000000,0.000000,0.000000
1317,0.878767,0.878767,0.000000,0.000000,0.000000,0.000000
1318,0.841653,0.841653,0.000000,0.000000,0.000000,0.000000
1319,0.786671,0.786671,0.000000,0.000000,0.000000,0.000000
1320,0.781254,0.781254,0.000000,0.000000,0.000000,2.983060
1321,0.803448,0.803448,0.000000,0.000000,0.000000,0.000000
1322,0.745106,0.745106,0.000000,0.000000,0.000000,0.000000
1323,0.814034,0.814034,0.000000,0.000000,0.000000,0.000000
1324,0.818897,0.818897,0.000000,0.000000,0.000000,0.000000
1325,0.805810,0.805810,0.000000,0.000000,0.000000,0.000000
1326,0.810270,0.810270,0.000000,0.000000,0.000000,0.000000
1327,0.815836,0.815836,0.000000,0.000000,0.000000,0.000000
1328,0.799238,0.799238,0.000000,0.000000,0.000000,0.000000
1329,0.820526,0.820526,0.000000,0.000000,0.000000,0.000000
1330,0.743480,0.743480,0.000000,0.000000,0.000000,2.988381
1331,0.747207,0.747207,0.000000,0.000000,0.000000,0.000000
1332,0.746723,0.746723,0.000000,0.000000,0.000000,0.000000
1333,0.788476,0.788476,0.000000,0.000000,0.000000,0.000000
1334,0.812114,0.812114,0.000000,0.000000,0.000000,0.000000
1335,0.807081,0.807081,0.000000,0.000000,0.000000,0.000000
1336,0.785809,0.785809,0.000000,0.000000,0.000000,0.000000
1337,0.791168,0.791168,0.000000,0.000000,0.000000,0.000000
1338,0.803696,0.803696,0.000000,0.000000,0.000000,0.000000
1339,0.712907,0.712907,0.000000,0.000000,0.000000,0.000000
1340,0.765762,0.765762,0.000000,0.000000,0.000000,3.000522
1341,0.748147,0.748147,0.000000,0.000000,0.000000,0.000000
1342,0.798379,0.798379,0.000000,0.000000,0.000000,0.000000
1343,0.769497,0.769497,0.000000,0.000000,0.000000,0.000000
1344,0.756608,0.756608,0.000000,0.000000,0.000000,0.000000
1345,0.791239,0.791239,0.000000,0.000000,0.000000,0.000000
1346,0.777089,0.777089,0.000000,0.000000,0.000000,0.000000
1347,0.756879,0.756879,0.000000,0.000000,0.000000,0.000000
1348,0.852815,0.852815,0.000000,0.000000,0.000000,0.000000
1349,0.756178,0.756178,0.000000,0.000000,0.000000,0.000000
1350,0.790212,0.790212,0.000000,0.000000,0.000000,2.988361
1351,0.836684,0.836684,0.000000,0.000000,0.000000,0.000000
1352,0.784684,0.784684,0.000000,0.000000,0.000000,0.000000
1353,0.803364,0.803364,0.000000,0.000000,0.000000,0.000000
1354,0.747032,0.747032,0.000000,0.000000,0.000000,0.000000
1355,0.749160,0.749160,0.000000,0.000000,0.000000,0.000000
1356,0.776215,0.776215,0.000000,0.000000,0.000000,0.000000
